placeId,address,sub_channel,phone,latitude,longitude,googleUrl,outlet_name
J3fOz_iFofDkR3zp5FxuhG6k," 34-39, Lalwani Press Rd, Itwara, Azad Market, Peer Gate Area, Bhopal, Madhya Pradesh 462001 Located in: lalwani Press road Bhopal MP",Discount supermarket, 0755 492 1222,23.2605282,77.4032467,https://www.google.com/maps/place/Batra+Wholesale+Mart/data=!4m7!3m6!1s0x397c6821feb3f3dd:0xa91ba11b17793adf!8m2!3d23.2605282!4d77.4032467!16s%2Fg%2F11csrfgpmy!19sChIJ3fOz_iFofDkR3zp5FxuhG6k?authuser=0&hl=en&rclk=1,Batra Wholesale Mart
JAS_cjOJnfDkRZ4fDwlaXIRc," Plot No B-6, beside Honda Showroom, Kohefiza, Sector-B, Bhopal, Madhya Pradesh 462001",Supermarket, 0755 470 0508,23.2659327,77.3795823,https://www.google.com/maps/place/Reliance+Fresh/data=!4m7!3m6!1s0x397c67e28cdc2f01:0x17219756c2c38767!8m2!3d23.2659327!4d77.3795823!16s%2Fg%2F1tdp80lg!19sChIJAS_cjOJnfDkRZ4fDwlaXIRc?authuser=0&hl=en&rclk=1,Reliance Fresh
JSxrO8p9CfDkR6tTF7HDPrDo," Shop No.3, Ginnori Rd, Chobdarpura, Ginnori, Budhwara, Bhopal, Madhya Pradesh 462001",Supermarket, 098260 54117,23.2511185,77.4018507,https://www.google.com/maps/place/Adi+Bazaar+supermarkert/data=!4m7!3m6!1s0x397c429ff2ce1a4b:0x3aaccf70ecc5d4ea!8m2!3d23.2511185!4d77.4018507!16s%2Fg%2F1q64tbdjl!19sChIJSxrO8p9CfDkR6tTF7HDPrDo?authuser=0&hl=en&rclk=1,Adi Bazaar supermarkert
JbZef2bppfDkRqtSyuMla6Jg," Talliya road masjid ghulam mehboob House no.7 hathi khana, road, Budhwara, Bhopal, Madhya Pradesh 462001",Grocery store, 093298 29551,23.2531496,77.4039922,https://www.google.com/maps/place/EASY+MART/data=!4m7!3m6!1s0x397c69bad99f976d:0x98e85ac9b8b2d4aa!8m2!3d23.2531496!4d77.4039922!16s%2Fg%2F11qntfnxfn!19sChIJbZef2bppfDkRqtSyuMla6Jg?authuser=0&hl=en&rclk=1,EASY MART
JHXeivxNofDkRODPawAYg-yA," 58, Regiment Rd, Niyamatpura, Shahjahanabad, Bhopal, Madhya Pradesh 462001",Grocery store, 098934 01893,23.2710305,77.393991,https://www.google.com/maps/place/Jain+Super+Bazaar/data=!4m7!3m6!1s0x397c6813bfa2771d:0x20fb2006c0da3338!8m2!3d23.2710305!4d77.393991!16s%2Fg%2F11bbrkpk1r!19sChIJHXeivxNofDkRODPawAYg-yA?authuser=0&hl=en&rclk=1,Jain Super Bazaar
JcX8LSRFofDkR9y3hVqdAxcw," 25, Thana Rd, near adarsh hospital, Kali Basti, Peer Gate Area, Bhopal, Madhya Pradesh 462001",Grocery store, 093020 02009,23.2597145,77.3955872,https://www.google.com/maps/place/Guru+Kripa+Super+Store/data=!4m7!3m6!1s0x397c6811490b7f71:0xccc540a756e12df7!8m2!3d23.2597145!4d77.3955872!16s%2Fg%2F11csccfp5p!19sChIJcX8LSRFofDkR9y3hVqdAxcw?authuser=0&hl=en&rclk=1,Guru Kripa Super Store
JKysdIbxCfDkRJDaV4XNZ69c," MIG-2, Bhadbhada Rd, Old MIG Quarters, North TT Nagar, TT Nagar, Bhopal, Madhya Pradesh 462003",Grocery store, 0755 277 9739,23.2347728,77.3972652,https://www.google.com/maps/place/Bajrang+Super+Bazar/data=!4m7!3m6!1s0x397c42bc211d2b2b:0xd7eb5973e1953624!8m2!3d23.2347728!4d77.3972652!16s%2Fg%2F11c325sfzj!19sChIJKysdIbxCfDkRJDaV4XNZ69c?authuser=0&hl=en&rclk=1,Bajrang Super Bazar
JAeGE2xNofDkRb2lkgx9H8V4," 1/2 -39, near Thakkar Baba Colony, Badabagh, Shahjahanabad, Bhopal, Madhya Pradesh 462001",Grocery store, 078989 97911,23.2699029,77.393799,https://www.google.com/maps/place/Earn+Foods/data=!4m7!3m6!1s0x397c6813db84e101:0x5ef1471f8364696f!8m2!3d23.2699029!4d77.393799!16s%2Fg%2F11c466lv1g!19sChIJAeGE2xNofDkRb2lkgx9H8V4?authuser=0&hl=en&rclk=1,Earn Foods
J8TC0hCJofDkR4jCgnKODlN4," Jumerati Rd, Jawahar Chowk, Jumerati, Peer Gate Area, Bhopal, Madhya Pradesh 462001",Indian grocery store, 086026 03669,23.262098,77.4017793,https://www.google.com/maps/place/Bhawani+Kirana+Store/data=!4m7!3m6!1s0x397c682284b430f1:0xde9483a39ca030e2!8m2!3d23.262098!4d77.4017793!16s%2Fg%2F11bbrc7m36!19sChIJ8TC0hCJofDkR4jCgnKODlN4?authuser=0&hl=en&rclk=1,Bhawani Kirana Store
JIYQ47yBofDkRLHxBz90qm1U," Sultania Road, Chaar Batti Square, Char Batti Chowraha, Budhwara, Bhopal, Madhya Pradesh 462001",Indian grocery store, 079879 00262,23.2548995,77.405202,https://www.google.com/maps/place/Ram+Shyam+Kirana+%26+General+Store/data=!4m7!3m6!1s0x397c6820ef388421:0x559b2addcf417c2c!8m2!3d23.2548995!4d77.405202!16s%2Fg%2F124yl5cc5!19sChIJIYQ47yBofDkRLHxBz90qm1U?authuser=0&hl=en&rclk=1,Ram Shyam Kirana & General Store
J003tVjxofDkRcdiQTmnN_zk," 121, near Seetla Mata Mandir, Shanti Nagar, Ibrahimganj, Bhopal, Madhya Pradesh 462001",Grocery store, 099814 20465,23.2690559,77.4043894,https://www.google.com/maps/place/Ravi+Kirana/data=!4m7!3m6!1s0x397c683c56ed4dd3:0x39ffcd694e90d871!8m2!3d23.2690559!4d77.4043894!16s%2Fg%2F1q6kk8r82!19sChIJ003tVjxofDkRcdiQTmnN_zk?authuser=0&hl=en&rclk=1,Ravi Kirana
Ju-s6iyBdfDkRUbNP_DUdC2Q," 6935+F9H, Bhadbhada Rd, Bharkhera Kala, Kopal, Bhopal, Madhya Pradesh 462044",Grocery store, 098276 06171,23.2036768,77.3584882,https://www.google.com/maps/place/Raju+Kirana+Store/data=!4m7!3m6!1s0x397c5d208b3aebbb:0x640b1d35fc4fb351!8m2!3d23.2036768!4d77.3584882!16s%2Fg%2F1q67kqjhk!19sChIJu-s6iyBdfDkRUbNP_DUdC2Q?authuser=0&hl=en&rclk=1,Raju Kirana Store
JNVb_A71DfDkRpM24UMRc-QU," LG-29, Dainik Bhaskar Mall, Narmadapuram Rd, DB City Mall, Zone-I, Maharana Pratap Nagar, Bhopal, Madhya Pradesh 462011 Located in: DB City Mall",Hypermarket, 1800 891 0001,23.2323788,77.4302216,https://www.google.com/maps/place/Reliance+SMART+Bazaar/data=!4m7!3m6!1s0x397c43bd03ff5635:0x5f95cc450b8cda4!8m2!3d23.2323788!4d77.4302216!16s%2Fg%2F11syz76zbd!19sChIJNVb_A71DfDkRpM24UMRc-QU?authuser=0&hl=en&rclk=1,Reliance SMART Bazaar
JIc6iIvFDfDkRhtoA0UAYVr8," E 4/23, 10 No Stop Market, opp. Arya Samaj Temple, Arera Colony, Bhopal, Madhya Pradesh 462016",Gourmet grocery store, 081098 57981,23.2130436,77.436192,https://www.google.com/maps/place/Brown+Bascaed/data=!4m7!3m6!1s0x397c43f122a2ce21:0xbf561840d100da86!8m2!3d23.2130436!4d77.436192!16s%2Fg%2F11ll3wcw64!19sChIJIc6iIvFDfDkRhtoA0UAYVr8?authuser=0&hl=en&rclk=1,Brown Bascaed
JwwDeovhpfDkRbt8rKKN4vLs," LIG 308 B Sector, behind Tanatan Dhabha, Bhavna Nagar, Rajeev Nagar, Ayodhya Bypass, Bhopal, Madhya Pradesh 462041",Indian grocery store, 097133 96787,23.2651819,77.4695691,https://www.google.com/maps/place/Rohit+Kirana+And+General+Stores/data=!4m7!3m6!1s0x397c69f8a2de00c3:0xbbbc78a3282bdf6e!8m2!3d23.2651819!4d77.4695691!16s%2Fg%2F11c6f66lyh!19sChIJwwDeovhpfDkRbt8rKKN4vLs?authuser=0&hl=en&rclk=1,Rohit Kirana And General Stores
JP7KzTcNCfDkRB6HOOQB9o34," Unnamed Road, Chitragupt Nagar, Kotra Sultanabad, Bhopal, Madhya Pradesh 462003",Grocery store, 0755 404 2100,23.2175716,77.396707,https://www.google.com/maps/place/Ondoor/data=!4m7!3m6!1s0x397c42c34db3b23f:0x7ea37d0039cea107!8m2!3d23.2175716!4d77.396707!16s%2Fg%2F11hd2362gq!19sChIJP7KzTcNCfDkRB6HOOQB9o34?authuser=0&hl=en&rclk=1,Ondoor
Jd1BVHhpofDkRFL1p6qaz2qY," 796W+Q4W, Thana Rd, Near Noor Mahal Gate, Old dainik Jagran Press, Kali Basti, Peer Gate Area, Bhopal, Madhya Pradesh 462001",Grocery store, 093006 97062,23.2619755,77.3953339,https://www.google.com/maps/place/Noor+Kirana+%26+General+Store/data=!4m7!3m6!1s0x397c681a1e555077:0xa6dab3a6ea69bd14!8m2!3d23.2619755!4d77.3953339!16s%2Fg%2F1q69m_flt!19sChIJd1BVHhpofDkRFL1p6qaz2qY?authuser=0&hl=en&rclk=1,Noor Kirana & General Store
J7bXVuA5pfDkR4AIT_P5R1UQ," Berasia Rd, near reliance petrol pump, Congress Nagar, Raj Deo Colony, Qazi Camp, Bhopal, Madhya Pradesh 462001",Hypermarket, 0124 455 5100,23.274281,77.4026636,https://www.google.com/maps/place/Vishal+Mega+Mart/data=!4m7!3m6!1s0x397c690eb8d5b5ed:0x44d551fefc1302e0!8m2!3d23.274281!4d77.4026636!16s%2Fg%2F11pxnc1zv8!19sChIJ7bXVuA5pfDkR4AIT_P5R1UQ?authuser=0&hl=en&rclk=1,Vishal Mega Mart
Ji30rJD1ofDkRgS8Ku6Y4A7s," Sharma Building, Hamidia Rd, near Nadra Bus Stand, Bal Vihar, Ibrahimganj, Bhopal, Madhya Pradesh 462001",Indian grocery store, 089895 44133,23.2654303,77.4032446,https://www.google.com/maps/place/Patanjali+Chikitsalay/data=!4m7!3m6!1s0x397c683d242b7d8b:0xbb0338a6bb0a2f81!8m2!3d23.2654303!4d77.4032446!16s%2Fg%2F11d_bhmlkm!19sChIJi30rJD1ofDkRgS8Ku6Y4A7s?authuser=0&hl=en&rclk=1,Patanjali Chikitsalay
JV3MluLxDfDkRzSxQbRZuWAk," Plot No. 2 E-8, Gulmohar Main Road, Naveen Nagar, Darsanchar, Madhya Pradesh 462039",Grocery store, 0755 407 7161,23.1897802,77.4359479,https://www.google.com/maps/place/Shri+Hith+Balaji+Super+Bazar/data=!4m7!3m6!1s0x397c43bcb8257357:0x9586e166d502ccd!8m2!3d23.1897802!4d77.4359479!16s%2Fg%2F1q64b3hnc!19sChIJV3MluLxDfDkRzSxQbRZuWAk?authuser=0&hl=en&rclk=1,Shri Hith Balaji Super Bazar
JVXlEex1DfDkRM9qpqAPPq6k," Opposite Habibganj Police Station, Board Colony, Char Imli, Bhopal, Madhya Pradesh 462016",Market, 075665 25509,23.2159902,77.4297288,https://www.google.com/maps/place/Bittan+Market/data=!4m7!3m6!1s0x397c431d7b447955:0xa9abcf03a8a9da33!8m2!3d23.2159902!4d77.4297288!16s%2Fg%2F11h4cnbvl7!19sChIJVXlEex1DfDkRM9qpqAPPq6k?authuser=0&hl=en&rclk=1,Bittan Market
JwU8e0cRCfDkRqHeRxA3uIf8," Shop No. 7, 8, Shopping Complex, Main Rd No. 3, Kamla Nagar, Kotra Sultanabad, Bhopal, Madhya Pradesh 462003",Grocery store, 098935 41534,23.2171851,77.3932148,https://www.google.com/maps/place/Shankar+Super+Bazaar/data=!4m7!3m6!1s0x397c42c4d11e4fc1:0xff21ee0dc49177a8!8m2!3d23.2171851!4d77.3932148!16s%2Fg%2F11bbtq3dtj!19sChIJwU8e0cRCfDkRqHeRxA3uIf8?authuser=0&hl=en&rclk=1,Shankar Super Bazaar
JicYjBr5CfDkR_4_j01aKS7E," Shop No 9, 10, near Police station, New Market, STT Nagar, TT Nagar, Bhopal, Madhya Pradesh 462003",Grocery store, 0755 255 4206,23.2347207,77.4005966,https://www.google.com/maps/place/Bajrang+Kirana+Store/data=!4m7!3m6!1s0x397c42be0623c689:0xb14b8a56d3e38fff!8m2!3d23.2347207!4d77.4005966!16s%2Fg%2F124sx042x!19sChIJicYjBr5CfDkR_4_j01aKS7E?authuser=0&hl=en&rclk=1,Bajrang Kirana Store
JpSd5-QVDfDkRch4K7nQZFrQ," Manokaameswari Devi street, near Nehru nagar, C Sector, Vaishali Nagar, Bhopal, Madhya Pradesh 462003",Indian grocery store, 077708 52585,23.2122035,77.3948633,https://www.google.com/maps/place/Saurabh+kirana+%26+general+Store/data=!4m7!3m6!1s0x397c4305f97927a5:0xb4161974ee0a1e72!8m2!3d23.2122035!4d77.3948633!16s%2Fg%2F11l5y5sg1w!19sChIJpSd5-QVDfDkRch4K7nQZFrQ?authuser=0&hl=en&rclk=1,Saurabh kirana & general Store
J6zwAwdtCfDkRN0tDn28Ofxs," MIG 91 Kotra Sultanabad, near New, Kamla Nagar, Thana, Bhopal, Madhya Pradesh 462003",Indian grocery store, 092296 71434,23.2166943,77.395915,https://www.google.com/maps/place/Patanjali+Mega+Store/data=!4m7!3m6!1s0x397c42dbc1003ceb:0x1b7f0e6f9f434b37!8m2!3d23.2166943!4d77.395915!16s%2Fg%2F11c2pp3znp!19sChIJ6zwAwdtCfDkRN0tDn28Ofxs?authuser=0&hl=en&rclk=1,Patanjali Mega Store
JHZQWKsVCfDkRNHfgE0mE1vg," A-100, near Khedapati Hanuman, Kamla Nagar, Kotra Sultanabad, Bhopal, Madhya Pradesh 462003",General store, 094244 41450,23.217164,77.3927342,https://www.google.com/maps/place/ShopMax+%7C+Verma+Kirana/data=!4m7!3m6!1s0x397c42c52a16941d:0xf8d6844913e07734!8m2!3d23.217164!4d77.3927342!16s%2Fg%2F1q64f0jfs!19sChIJHZQWKsVCfDkRNHfgE0mE1vg?authuser=0&hl=en&rclk=1,ShopMax | Verma Kirana
JvdPyCL5CfDkR5wnNpuT10nw," Shop No 7, near Nagar Nigam Office, New Market, STT Nagar, TT Nagar, Bhopal, Madhya Pradesh 462002",Grocery store, 094250 26128,23.2347004,77.4005284,https://www.google.com/maps/place/Agrawal+Namkeen+Centre/data=!4m7!3m6!1s0x397c42be08f2d3bd:0x7cd2f5e4a6cd09e7!8m2!3d23.2347004!4d77.4005284!16s%2Fg%2F1q649krh7!19sChIJvdPyCL5CfDkR5wnNpuT10nw?authuser=0&hl=en&rclk=1,Agrawal Namkeen Centre
JaaRlWttCfDkR3YuhDlOdHKM," 336, Kamla Nagar, Chitragupt Nagar, Kotra Sultanabad, Bhopal, Madhya Pradesh 462003",Grocery store, 098267 43366,23.2161101,77.3950998,https://www.google.com/maps/place/Neha+Namkeen/data=!4m7!3m6!1s0x397c42db5a65a469:0xa31c9d530ea18bdd!8m2!3d23.2161101!4d77.3950998!16s%2Fg%2F1q65ctrq1!19sChIJaaRlWttCfDkR3YuhDlOdHKM?authuser=0&hl=en&rclk=1,Neha Namkeen
JHWwd5d5CfDkRAAAAsMRFjxI," Shabri Nagar, Nehru Nagar, Bhopal, Madhya Pradesh 462003",Grocery store, 079096 20046,23.2088797,77.3976259,https://www.google.com/maps/place/Vishwakarma+Kirana+%26General+Store/data=!4m7!3m6!1s0x397c42dee51d6c1d:0x128f45c4b0000000!8m2!3d23.2088797!4d77.3976259!16s%2Fg%2F11p6snw4ts!19sChIJHWwd5d5CfDkRAAAAsMRFjxI?authuser=0&hl=en&rclk=1,Vishwakarma Kirana &General Store
J_____7hCfDkR-y3vAclVb54," 6, Hanuman Mandir Ln, New Market, STT Nagar, TT Nagar, Bhopal, Madhya Pradesh 462003",Dry Fruit Store, 099263 10004,23.2354982,77.4008686,https://www.google.com/maps/place/Ahuja+Proteins+Dry+Fruit+Confectionery+%26+Bakery/data=!4m7!3m6!1s0x397c42b8ffffffff:0x9e6f55c901ef2dfb!8m2!3d23.2354982!4d77.4008686!16s%2Fg%2F1txc5fvn!19sChIJ_____7hCfDkR-y3vAclVb54?authuser=0&hl=en&rclk=1,Ahuja Proteins Dry Fruit Confectionery & Bakery
JG0F8RlFCfDkRmN7R6ahBmP4," 6C8J+297, Main Rd No. 3, Bittal Market Hart, E-5, Arera Colony, Bhopal, Madhya Pradesh 462003 Floor G · Parijat Complex",Supermarket, 0755 246 5719,23.2150476,77.430911,https://www.google.com/maps/place/Priyadrashni+Super+Bazar/data=!4m7!3m6!1s0x397c4251467c411b:0xfe9841a8e9d1de98!8m2!3d23.2150476!4d77.430911!16s%2Fg%2F11bbtpgchx!19sChIJG0F8RlFCfDkRmN7R6ahBmP4?authuser=0&hl=en&rclk=1,Priyadrashni Super Bazar
JAQAA8L1CfDkRmzmdNX610pg," 3/48, New Market Main Rd, New Market, STT Nagar, TT Nagar, Bhopal, Madhya Pradesh 462003",Grocery store, 0755 427 3990,23.2360246,77.4006651,https://www.google.com/maps/place/Milan+Namkeen/data=!4m7!3m6!1s0x397c42bdf0000001:0x98d2b57e359d399b!8m2!3d23.2360246!4d77.4006651!16s%2Fg%2F11c6zhpvsj!19sChIJAQAA8L1CfDkRmzmdNX610pg?authuser=0&hl=en&rclk=1,Milan Namkeen
JVV_paBlDfDkR_fjD3ESLb3A," Shop No 23, Ravi Shankar Market, Shivaji Nagar, Bhopal, Madhya Pradesh 462003",Indian grocery store, 062603 20245,23.2282901,77.4182739,https://www.google.com/maps/place/Patanjali+Arogya+Kendra/data=!4m7!3m6!1s0x397c431968e95f55:0x706f8b44dcc3f8fd!8m2!3d23.2282901!4d77.4182739!16s%2Fg%2F11v5x1wbvf!19sChIJVV_paBlDfDkR_fjD3ESLb3A?authuser=0&hl=en&rclk=1,Patanjali Arogya Kendra
Jxx-yNPlDfDkRUsfUU75guSI," Plot 02, Indrapuri C sector, Sector C, Indrapuri, Bhopal, Madhya Pradesh 462022",Grocery store, 079870 95944,23.2512918,77.4658151,https://www.google.com/maps/place/Priyam+Stores+Supermarket/data=!4m7!3m6!1s0x397c43f934b21fc7:0x22b960be53d4c752!8m2!3d23.2512918!4d77.4658151!16s%2Fg%2F11tjc0yh5r!19sChIJxx-yNPlDfDkRUsfUU75guSI?authuser=0&hl=en&rclk=1,Priyam Stores Supermarket
Jb3cztDxDfDkRk_pPLi35S3Y," SH-02, behind Central Bank, Jawahar Chowk, branch, TT Nagar, Bhopal, Madhya Pradesh 462023",Food court, 070497 30293,23.2311018,77.3937275,https://www.google.com/maps/place/SWAGATAM+PROTEINS/data=!4m7!3m6!1s0x397c433cb433776f:0x764bf92d2e4ffa93!8m2!3d23.2311018!4d77.3937275!16s%2Fg%2F11lm419_zb!19sChIJb3cztDxDfDkRk_pPLi35S3Y?authuser=0&hl=en&rclk=1,SWAGATAM PROTEINS
JmYautNBnfDkREA4lcv3pcUo," C-33, Housing Board Colony, Bhopal, Madhya Pradesh 462030",Indian grocery store, 090396 00802,23.2699191,77.373883,https://www.google.com/maps/place/BTN+%E2%80%9CBACK+TO+NATURAL%E2%80%9D/data=!4m7!3m6!1s0x397c67d0b4ae8699:0x4a71e9fd72250e10!8m2!3d23.2699191!4d77.373883!16s%2Fg%2F11qngq3k32!19sChIJmYautNBnfDkREA4lcv3pcUo?authuser=0&hl=en&rclk=1,BTN “BACK TO NATURAL”
JNxjw1g1ofDkRYG5sUNsgcJY," 799P+MX4, Idgah Hills Rd, Near Gurudwara Sahiv, Niyamatpura, Idgah Hills, Bhopal, Madhya Pradesh 462001",Grocery store, 090398 86776,23.2691264,77.3874404,https://www.google.com/maps/place/Jawahar+Kirana/data=!4m7!3m6!1s0x397c680dd6f01837:0x967020db506c6e60!8m2!3d23.2691264!4d77.3874404!16s%2Fg%2F1z44rcbs4!19sChIJNxjw1g1ofDkRYG5sUNsgcJY?authuser=0&hl=en&rclk=1,Jawahar Kirana
Jc7aKPLlCfDkR69gGBQndC5Q," No 13, MIG, Jawahar Nagar Chowk, MLA Quarters, New Market, North TT Nagar, TT Nagar, Bhopal, Madhya Pradesh 462003",Indian grocery store, 090391 66883,23.2343314,77.3966971,https://www.google.com/maps/place/Patanjali+Chikitsalay/data=!4m7!3m6!1s0x397c42b93c8ab673:0x940bdd090506d8eb!8m2!3d23.2343314!4d77.3966971!16s%2Fg%2F11ddx11fgc!19sChIJc7aKPLlCfDkR69gGBQndC5Q?authuser=0&hl=en&rclk=1,Patanjali Chikitsalay
JwZ2SezBDfDkRPUIrjPjRIx0," 627 prayag tower, Raisen Rd, near ram mandir, Bhopal, Madhya Pradesh 462022",Grocery store, 095165 15690,23.2504821,77.4877151,https://www.google.com/maps/place/Prayag+Supermarket/data=!4m7!3m6!1s0x397c43307b929dc1:0x1d23d1f88c2b423d!8m2!3d23.2504821!4d77.4877151!16s%2Fg%2F11hzhwbyp_!19sChIJwZ2SezBDfDkRPUIrjPjRIx0?authuser=0&hl=en&rclk=1,Prayag Supermarket
JZfDPu5FDfDkRQK-wnsEMb8o," Sai Vihar Colony, Danish Kunj, Kolar Rd, Gehun Kheda, Bhopal, Madhya Pradesh 462007",Grocery storeOpen ⋅ Closes 10:30 pm, 093004 14105,23.169748,77.4283784,https://www.google.com/maps/place/APNA+STORE/data=!4m7!3m6!1s0x397c4391bbcff065:0xca6f0cc19eb0af40!8m2!3d23.169748!4d77.4283784!16s%2Fg%2F11n0by8xkc!19sChIJZfDPu5FDfDkRQK-wnsEMb8o?authuser=0&hl=en&rclk=1,APNA STORE
J4xleTnNDfDkRWjeBFzwtCJc," Plot.No-6&7, Kolar Road Mandakini Colony, Shirdipuram, Bhopal, Madhya Pradesh 462042",Supermarket, 0755 422 5556,23.1829628,77.4175823,https://www.google.com/maps/place/Aapoorti+Super+Market/data=!4m7!3m6!1s0x397c43734e5e19e3:0x97082d3c1781375a!8m2!3d23.1829628!4d77.4175823!16s%2Fg%2F1td63qgy!19sChIJ4xleTnNDfDkRWjeBFzwtCJc?authuser=0&hl=en&rclk=1,Aapoorti Super Market
JzfBhiHlDfDkRI_hHsr7N4dc," Shop No. 23, GTB COMPLEX, Chhaap Emporium, TT Nagar, Bhopal, Madhya Pradesh 462003 Located in: GTB Complex",Grocery store, 086020 06612,23.2363323,77.3991506,https://www.google.com/maps/place/CHHAAP+Emporium/data=!4m7!3m6!1s0x397c43798861f0cd:0xd7e1cdbeb247f823!8m2!3d23.2363323!4d77.3991506!16s%2Fg%2F11rcg_20yn!19sChIJzfBhiHlDfDkRI_hHsr7N4dc?authuser=0&hl=en&rclk=1,CHHAAP Emporium
J_T8Ly8RCfDkRFpqY8aE1UmU," J-421, Kamla Nagar, Chitragupt Nagar, Kotra Sultanabad, Bhopal, Madhya Pradesh 462003",General store, 0755 276 4664,23.2171077,77.393821,https://www.google.com/maps/place/Agarwal+Kirana+%26+General+Stores/data=!4m7!3m6!1s0x397c42c4cb0b3ffd:0x655235a1f1989a16!8m2!3d23.2171077!4d77.393821!16s%2Fg%2F124sr3fts!19sChIJ_T8Ly8RCfDkRFpqY8aE1UmU?authuser=0&hl=en&rclk=1,Agarwal Kirana & General Stores
JrzpZvWdCfDkRqdEj0MEzRVs," Shop No.87, Jyoti Shopping Centre, Service Rd, Near Jyoti Cinema, Zone-I, Maharana Pratap Nagar, Bhopal, Madhya Pradesh 462011 Floor -1 · Jyoti Cineplex",Grocery store, 0755 427 0133,23.233205,77.433686,https://www.google.com/maps/place/Anand+Super+Bazar/data=!4m7!3m6!1s0x397c4267bd593aaf:0x5b4533c1d023d1a9!8m2!3d23.233205!4d77.433686!16s%2Fg%2F1tc_pdw7!19sChIJrzpZvWdCfDkRqdEj0MEzRVs?authuser=0&hl=en&rclk=1,Anand Super Bazar
